0.166667 0.168364 0.011629 200 210 1000 1067 1000 1000 100 5
0.166667 0.175759 0.011905 200 209 1000 1026 1000 1000 100 5
0.166667 0.178803 0.012478 200 217 1000 979 1000 1000 100 5
0.166667 0.179873 0.012288 200 206 1000 988 1000 1000 100 5
0.166667 0.132750 0.011052 200 159 1000 1047 1000 1000 100 5
0.166667 0.176708 0.012265 200 209 1000 987 1000 1000 100 5
0.166667 0.159977 0.011898 200 183 1000 996 1000 1000 100 5
0.166667 0.179085 0.012316 200 243 1000 1034 1000 1000 100 5
0.166667 0.186159 0.012296 200 220 1000 1012 1000 1000 100 5
0.166667 0.168433 0.012070 200 203 1000 1022 1000 1000 100 5
0.166667 0.171769 0.012217 200 208 1000 1004 1000 1000 100 5
0.166667 0.186276 0.012406 200 210 1000 989 1000 1000 100 5
0.166667 0.157722 0.011895 200 185 1000 1031 1000 1000 100 5
0.166667 0.170896 0.011946 200 207 1000 1028 1000 1000 100 5
0.166667 0.157596 0.011754 200 193 1000 1015 1000 1000 100 5
0.166667 0.181644 0.012247 200 210 1000 1016 1000 1000 100 5
0.166667 0.168172 0.011956 200 195 1000 993 1000 1000 100 5
0.166667 0.149525 0.011479 200 177 1000 1034 1000 1000 100 5
0.166667 0.148842 0.011437 200 183 1000 1075 1000 1000 100 5
0.166667 0.194354 0.012827 200 226 1000 957 1000 1000 100 5
0.166667 0.169132 0.012445 200 192 1000 946 1000 1000 100 5
0.166667 0.179335 0.012441 200 196 1000 954 1000 1000 100 5
0.166667 0.182211 0.012095 200 214 1000 1022 1000 1000 100 5
0.166667 0.195587 0.012735 200 206 1000 948 1000 1000 100 5
0.166667 0.166138 0.011375 200 191 1000 1078 1000 1000 100 5
0.166667 0.168337 0.012282 200 212 1000 1002 1000 1000 100 5
0.166667 0.181931 0.012522 200 188 1000 970 1000 1000 100 5
0.166667 0.159057 0.011675 200 185 1000 1020 1000 1000 100 5
0.166667 0.195666 0.012749 200 204 1000 962 1000 1000 100 5
