0.166667 0.158756 0.011532 200 203 1000 1041 2 1000 1000 100 3
0.166667 0.165225 0.011662 200 196 1000 1037 2 1000 1000 100 3
0.166667 0.179191 0.012095 200 220 1000 1000 2 1000 1000 100 3
0.166667 0.176087 0.011852 200 209 1000 1037 2 1000 1000 100 3
0.166667 0.141639 0.011282 200 184 1000 1060 2 1000 1000 100 3
0.166667 0.154942 0.011488 200 184 1000 1016 2 1000 1000 100 3
0.166667 0.172620 0.012382 200 197 1000 957 2 1000 1000 100 3
0.166667 0.173725 0.012124 200 195 1000 981 2 1000 1000 100 3
0.166667 0.164098 0.011884 200 191 1000 1012 2 1000 1000 100 3
0.166667 0.162079 0.011841 200 185 1000 990 2 1000 1000 100 3
0.166667 0.148375 0.011086 200 197 1000 1080 2 1000 1000 100 3
0.166667 0.166795 0.011361 200 193 1000 1039 2 1000 1000 100 3
0.166667 0.164386 0.011642 200 197 1000 1010 2 1000 1000 100 3
0.166667 0.159308 0.011865 200 175 1000 956 2 1000 1000 100 3
0.166667 0.181992 0.012725 200 206 1000 934 2 1000 1000 100 3
0.166667 0.159802 0.011598 200 185 1000 1019 2 1000 1000 100 3
0.166667 0.153034 0.011835 200 193 1000 987 2 1000 1000 100 3
0.166667 0.172021 0.012135 200 190 1000 974 2 1000 1000 100 3
0.166667 0.165641 0.012018 200 195 1000 989 2 1000 1000 100 3
0.166667 0.152117 0.011577 200 169 1000 985 2 1000 1000 100 3
0.166667 0.178947 0.012196 200 210 1000 997 2 1000 1000 100 3
0.166667 0.175300 0.011719 200 213 1000 1033 2 1000 1000 100 3
0.166667 0.165115 0.011705 200 192 1000 1011 2 1000 1000 100 3
0.166667 0.167861 0.011771 200 184 1000 998 2 1000 1000 100 3
0.166667 0.163251 0.011699 200 187 1000 1000 2 1000 1000 100 3
0.166667 0.193622 0.012246 200 232 1000 1007 2 1000 1000 100 3
0.166667 0.165854 0.011699 200 204 1000 1018 2 1000 1000 100 3
0.166667 0.180398 0.012036 200 205 1000 981 2 1000 1000 100 3
0.166667 0.183022 0.012575 200 213 1000 936 2 1000 1000 100 3
0.166667 0.160543 0.011577 200 203 1000 1044 2 1000 1000 100 3
0.166667 0.176792 0.012314 200 203 1000 968 2 1000 1000 100 3
0.166667 0.166130 0.011906 200 200 1000 1004 2 1000 1000 100 3
0.166667 0.176783 0.012571 200 207 1000 964 2 1000 1000 100 3
0.166667 0.165915 0.011621 200 193 1000 1029 2 1000 1000 100 3
0.166667 0.163873 0.011597 200 194 1000 1004 2 1000 1000 100 3
0.166667 0.181979 0.012339 200 197 1000 960 2 1000 1000 100 3
0.166667 0.183932 0.012568 200 224 1000 937 2 1000 1000 100 3
0.166667 0.152731 0.011810 200 196 1000 1004 2 1000 1000 100 3
0.166667 0.173691 0.012256 200 202 1000 976 2 1000 1000 100 3
0.166667 0.158922 0.011774 200 185 1000 997 2 1000 1000 100 3
0.166667 0.160659 0.011716 200 181 1000 997 2 1000 1000 100 3
0.166667 0.168143 0.011742 200 198 1000 1021 2 1000 1000 100 3
0.166667 0.156234 0.011846 200 186 1000 999 2 1000 1000 100 3
0.166667 0.171161 0.011963 200 206 1000 990 2 1000 1000 100 3
0.166667 0.159112 0.011441 200 207 1000 1039 2 1000 1000 100 3
0.166667 0.162377 0.011438 200 199 1000 1054 2 1000 1000 100 3
0.166667 0.167876 0.011640 200 197 1000 1008 2 1000 1000 100 3
0.166667 0.165864 0.011731 200 180 1000 979 2 1000 1000 100 3
0.166667 0.192808 0.011999 200 226 1000 1039 2 1000 1000 100 3
0.166667 0.162303 0.011752 200 193 1000 1003 2 1000 1000 100 3
0.166667 0.174693 0.012113 200 212 1000 975 2 1000 1000 100 3
0.166667 0.173986 0.011843 200 191 1000 1034 2 1000 1000 100 3
0.166667 0.170048 0.011909 200 198 1000 1005 2 1000 1000 100 3
0.166667 0.173342 0.011895 200 211 1000 1015 2 1000 1000 100 3
0.166667 0.176620 0.012070 200 208 1000 984 2 1000 1000 100 3
0.166667 0.182736 0.011975 200 225 1000 1022 2 1000 1000 100 3
0.166667 0.180208 0.012029 200 223 1000 991 2 1000 1000 100 3
0.166667 0.190324 0.012422 200 226 1000 980 2 1000 1000 100 3
0.166667 0.169979 0.011759 200 203 1000 1031 2 1000 1000 100 3
0.166667 0.178171 0.012401 200 204 1000 963 2 1000 1000 100 3
0.166667 0.162147 0.011763 200 187 1000 1017 2 1000 1000 100 3
0.166667 0.171927 0.011451 200 197 1000 1070 2 1000 1000 100 3
0.166667 0.164755 0.011814 200 193 1000 1008 2 1000 1000 100 3
0.166667 0.178353 0.011930 200 197 1000 1013 2 1000 1000 100 3
0.166667 0.158774 0.011240 200 202 1000 1065 2 1000 1000 100 3
0.166667 0.168216 0.011813 200 206 1000 1008 2 1000 1000 100 3
0.166667 0.148913 0.011384 200 183 1000 1019 2 1000 1000 100 3
0.166667 0.190735 0.012023 200 224 1000 1041 2 1000 1000 100 3
0.166667 0.177566 0.012558 200 202 1000 936 2 1000 1000 100 3
0.166667 0.162328 0.011479 200 196 1000 1033 2 1000 1000 100 3
0.166667 0.196253 0.012268 200 234 1000 1007 2 1000 1000 100 3
0.166667 0.164810 0.012159 200 182 1000 950 2 1000 1000 100 3
0.166667 0.172481 0.011959 200 207 1000 1007 2 1000 1000 100 3
0.166667 0.169974 0.011959 200 208 1000 1014 2 1000 1000 100 3
0.166667 0.161083 0.011682 200 181 1000 1025 2 1000 1000 100 3
0.166667 0.208841 0.013030 200 231 1000 950 2 1000 1000 100 3
0.166667 0.181286 0.012222 200 215 1000 991 2 1000 1000 100 3
0.166667 0.164204 0.011771 200 217 1000 1028 2 1000 1000 100 3
0.166667 0.181485 0.012263 200 202 1000 961 2 1000 1000 100 3
0.166667 0.160557 0.011953 200 208 1000 982 2 1000 1000 100 3
0.166667 0.165191 0.011767 200 196 1000 1044 2 1000 1000 100 3
0.166667 0.182714 0.011656 200 219 1000 1051 2 1000 1000 100 3
0.166667 0.172671 0.012311 200 202 1000 971 2 1000 1000 100 3
0.166667 0.186937 0.012323 200 215 1000 953 2 1000 1000 100 3
0.166667 0.154793 0.011821 200 189 1000 1002 2 1000 1000 100 3
0.166667 0.178624 0.012321 200 198 1000 941 2 1000 1000 100 3
0.166667 0.169191 0.011915 200 209 1000 1026 2 1000 1000 100 3
0.166667 0.152425 0.011328 200 180 1000 1026 2 1000 1000 100 3
0.166667 0.173590 0.011656 200 211 1000 1032 2 1000 1000 100 3
0.166667 0.155168 0.011465 200 177 1000 1033 2 1000 1000 100 3
0.166667 0.181496 0.011794 200 222 1000 1023 2 1000 1000 100 3
0.166667 0.159106 0.011840 200 186 1000 976 2 1000 1000 100 3
0.166667 0.198274 0.012567 200 208 1000 968 2 1000 1000 100 3
0.166667 0.170999 0.011718 200 197 1000 997 2 1000 1000 100 3
0.166667 0.181693 0.012411 200 210 1000 942 2 1000 1000 100 3
0.166667 0.164944 0.011751 200 208 1000 1027 2 1000 1000 100 3
0.166667 0.165228 0.011961 200 196 1000 1008 2 1000 1000 100 3
0.166667 0.184845 0.011951 200 211 1000 1033 2 1000 1000 100 3
0.166667 0.175934 0.011906 200 198 1000 984 2 1000 1000 100 3
0.166667 0.170220 0.012050 200 197 1000 953 2 1000 1000 100 3
