0.166667 0.171974 0.015497 200 200 1000 976 1000 1000 10 10
0.166667 0.162372 0.014603 200 198 1000 1027 1000 1000 10 10
0.166667 0.190635 0.015184 200 192 1000 965 1000 1000 10 10
0.166667 0.158563 0.014990 200 179 1000 964 1000 1000 10 10
0.166667 0.180777 0.015459 200 209 1000 990 1000 1000 10 10
0.166667 0.171160 0.014877 200 194 1000 999 1000 1000 10 10
0.166667 0.190151 0.014754 200 183 1000 1002 1000 1000 10 10
0.166667 0.178569 0.015116 200 215 1000 1010 1000 1000 10 10
0.166667 0.190349 0.014628 200 212 1000 1001 1000 1000 10 10
0.166667 0.186390 0.015396 200 196 1000 953 1000 1000 10 10
0.166667 0.150450 0.014550 200 185 1000 1020 1000 1000 10 10
0.166667 0.157203 0.014884 200 197 1000 1020 1000 1000 10 10
0.166667 0.188474 0.015599 200 209 1000 967 1000 1000 10 10
0.166667 0.197129 0.014577 200 196 1000 1023 1000 1000 10 10
0.166667 0.211099 0.015137 200 220 1000 994 1000 1000 10 10
0.166667 0.179945 0.014869 200 189 1000 1045 1000 1000 10 10
0.166667 0.157413 0.014933 200 189 1000 1018 1000 1000 10 10
0.166667 0.154487 0.014809 200 185 1000 997 1000 1000 10 10
0.166667 0.195907 0.015190 200 218 1000 967 1000 1000 10 10
0.166667 0.178386 0.014726 200 204 1000 1021 1000 1000 10 10
0.166667 0.170476 0.014628 200 222 1000 1001 1000 1000 10 10
0.166667 0.184628 0.015241 200 215 1000 973 1000 1000 10 10
0.166667 0.183423 0.014748 200 218 1000 1020 1000 1000 10 10
0.166667 0.144951 0.015132 200 204 1000 987 1000 1000 10 10
0.166667 0.171946 0.015434 200 210 1000 952 1000 1000 10 10
0.166667 0.172882 0.014321 200 209 1000 1017 1000 1000 10 10
0.166667 0.171844 0.014929 200 207 1000 988 1000 1000 10 10
0.166667 0.165294 0.014354 200 210 1000 1035 1000 1000 10 10
0.166667 0.183950 0.014680 200 213 1000 1037 1000 1000 10 10
0.166667 0.196332 0.015375 200 219 1000 945 1000 1000 10 10
0.166667 0.164864 0.015207 200 195 1000 965 1000 1000 10 10
0.166667 0.157706 0.015181 200 180 1000 981 1000 1000 10 10
0.166667 0.172829 0.014073 200 210 1000 1067 1000 1000 10 10
0.166667 0.183078 0.014927 200 213 1000 991 1000 1000 10 10
0.166667 0.170680 0.014281 200 219 1000 1086 1000 1000 10 10
0.166667 0.148233 0.014550 200 194 1000 1009 1000 1000 10 10
0.166667 0.157413 0.014826 200 193 1000 1020 1000 1000 10 10
0.166667 0.164893 0.015069 200 206 1000 1006 1000 1000 10 10
0.166667 0.178066 0.015488 200 214 1000 972 1000 1000 10 10
0.166667 0.178663 0.015037 200 195 1000 1005 1000 1000 10 10
0.166667 0.187135 0.014725 200 183 1000 1020 1000 1000 10 10
0.166667 0.164561 0.014999 200 189 1000 1001 1000 1000 10 10
0.166667 0.171600 0.014803 200 193 1000 1023 1000 1000 10 10
0.166667 0.176079 0.014406 200 189 1000 998 1000 1000 10 10
0.166667 0.221794 0.015419 200 219 1000 1029 1000 1000 10 10
0.166667 0.173864 0.014735 200 191 1000 1014 1000 1000 10 10
0.166667 0.177051 0.014939 200 201 1000 986 1000 1000 10 10
0.166667 0.180099 0.015139 200 193 1000 984 1000 1000 10 10
0.166667 0.165022 0.014017 200 191 1000 1090 1000 1000 10 10
0.166667 0.174671 0.015335 200 201 1000 989 1000 1000 10 10
0.166667 0.169846 0.015191 200 198 1000 1010 1000 1000 10 10
0.166667 0.173810 0.014585 200 180 1000 1045 1000 1000 10 10
0.166667 0.157335 0.014285 200 190 1000 1024 1000 1000 10 10
0.166667 0.179644 0.015058 200 199 1000 1021 1000 1000 10 10
0.166667 0.159287 0.014719 200 218 1000 996 1000 1000 10 10
0.166667 0.172675 0.015358 200 196 1000 1001 1000 1000 10 10
0.166667 0.205792 0.015207 200 197 1000 1005 1000 1000 10 10
0.166667 0.193326 0.014732 200 197 1000 993 1000 1000 10 10
0.166667 0.165476 0.015655 200 192 1000 992 1000 1000 10 10
0.166667 0.168771 0.015333 200 203 1000 944 1000 1000 10 10
0.166667 0.168750 0.015177 200 201 1000 1009 1000 1000 10 10
0.166667 0.173531 0.014931 200 215 1000 974 1000 1000 10 10
0.166667 0.162931 0.015674 200 185 1000 958 1000 1000 10 10
0.166667 0.161679 0.014758 200 198 1000 1055 1000 1000 10 10
0.166667 0.182479 0.014849 200 207 1000 1005 1000 1000 10 10
0.166667 0.177386 0.014655 200 193 1000 977 1000 1000 10 10
0.166667 0.158431 0.014787 200 187 1000 996 1000 1000 10 10
0.166667 0.194814 0.014785 200 214 1000 988 1000 1000 10 10
0.166667 0.177802 0.014383 200 199 1000 1032 1000 1000 10 10
0.166667 0.166634 0.014880 200 195 1000 984 1000 1000 10 10
0.166667 0.200314 0.015178 200 223 1000 999 1000 1000 10 10
0.166667 0.162644 0.015502 200 202 1000 939 1000 1000 10 10
0.166667 0.189600 0.015137 200 224 1000 1010 1000 1000 10 10
0.166667 0.166150 0.014010 200 191 1000 1054 1000 1000 10 10
0.166667 0.169564 0.014519 200 210 1000 1071 1000 1000 10 10
0.166667 0.171034 0.014895 200 195 1000 1017 1000 1000 10 10
0.166667 0.182156 0.015785 200 190 1000 932 1000 1000 10 10
0.166667 0.164415 0.015051 200 185 1000 1025 1000 1000 10 10
0.166667 0.168778 0.014866 200 218 1000 1005 1000 1000 10 10
0.166667 0.168649 0.015317 200 192 1000 949 1000 1000 10 10
0.166667 0.175008 0.015242 200 188 1000 988 1000 1000 10 10
0.166667 0.181640 0.015190 200 195 1000 983 1000 1000 10 10
0.166667 0.188214 0.015444 200 198 1000 992 1000 1000 10 10
0.166667 0.182318 0.014878 200 215 1000 1003 1000 1000 10 10
0.166667 0.179784 0.015072 200 193 1000 1004 1000 1000 10 10
0.166667 0.215618 0.015549 200 207 1000 929 1000 1000 10 10
0.166667 0.155079 0.014621 200 191 1000 987 1000 1000 10 10
0.166667 0.181876 0.015498 200 202 1000 976 1000 1000 10 10
0.166667 0.203529 0.014992 200 221 1000 1002 1000 1000 10 10
0.166667 0.182101 0.015143 200 223 1000 984 1000 1000 10 10
0.166667 0.161705 0.014188 200 195 1000 1048 1000 1000 10 10
0.166667 0.183972 0.015185 200 206 1000 1001 1000 1000 10 10
0.166667 0.194657 0.015128 200 204 1000 997 1000 1000 10 10
0.166667 0.180178 0.015063 200 196 1000 1037 1000 1000 10 10
0.166667 0.195031 0.014845 200 219 1000 1037 1000 1000 10 10
0.166667 0.170851 0.014157 200 215 1000 1035 1000 1000 10 10
0.166667 0.208158 0.015412 200 201 1000 1008 1000 1000 10 10
0.166667 0.168296 0.015386 200 211 1000 973 1000 1000 10 10
0.166667 0.193126 0.014954 200 224 1000 1014 1000 1000 10 10
0.166667 0.155015 0.014627 200 196 1000 1046 1000 1000 10 10
